Name,desc,Id
HP:0100580,Barrett esophagus,14405
HP:0100581,Dilatation of renal calices,14406
HP:0100582,Nasal polyposis,14407
HP:0100583,Corneal perforation,14408
HP:0100584,Endocarditis,14409
HP:0100585,Telangiectasia of the skin,14410
HP:0100586,Sterile pyuria,14411
HP:0100587,Abnormality of the preputium,14412
HP:0100588,Paraphimosis,14413
HP:0100589,Urogenital fistula,14414
HP:0100590,Rectal fistula,14415
HP:0100592,Peritoneal abscess,14416
HP:0100593,Calcification of cartilage,14417
HP:0100594,Esophageal web,14418
HP:0100595,Camptocormia,14419
HP:0100596,Absent nares,14420
HP:0100598,Pulmonary edema,14421
HP:0100599,Bifid penis,14422
HP:0100600,Penoscrotal transposition,14423
HP:0100601,Eclampsia,14424
HP:0100602,Preeclampsia,14425
HP:0100603,Toxemia of pregnancy,14426
HP:0100604,Neoplasm of the lip,14427
HP:0100605,Neoplasm of the larynx,14428
HP:0100606,Neoplasm of the respiratory system,14429
HP:0100607,Dysmenorrhea,14430
HP:0100608,Metrorrhagia,14431
HP:0100609,obsolete Hypermenorrhea,14432
HP:0100610,Maternal hyperphenylalaninemia,14433
HP:0100611,Multiple glomerular cysts,14434
HP:0100612,Odontogenic neoplasm,14435
HP:0100613,Death in early adulthood,14436
HP:0100614,Myositis,14437
HP:0100615,Ovarian neoplasm,14438
HP:0100616,Testicular teratoma,14439
HP:0100617,Testicular seminoma,14440
HP:0100618,Leydig cell neoplasia,14441
HP:0100619,Sertoli cell neoplasm,14442
HP:0100620,Germinoma,14443
HP:0100621,Dysgerminoma,14444
HP:0100622,Maternal seizure,14445
HP:0100623,Abnormality of corpus cavernosum,14446
HP:0100624,Corpus cavernosum sclerosis,14447
HP:0100625,Enlarged thorax,14448
HP:0100626,Chronic hepatic failure,14449
HP:0100627,Displacement of the urethral meatus,14450
HP:0100628,Esophageal diverticulum,14451
HP:0100629,Midline facial cleft,14452
HP:0100630,Neoplasia of the nasopharynx,14453
HP:0100631,Neoplasm of the adrenal gland,14454
HP:0100632,Pulmonary sequestration,14455
HP:0100633,Esophagitis,14456
HP:0100634,Neuroendocrine neoplasm,14457
HP:0100635,Carotid paraganglioma,14458
HP:0100636,Pulmonary paraglioma,14459
HP:0100637,obsolete Neoplasia of the nose,14460
HP:0100638,Neoplasm of the pharynx,14461
HP:0100639,Erectile dysfunction,14462
HP:0100640,Laryngeal cyst,14463
HP:0100641,Neoplasm of the adrenal cortex,14464
HP:0100642,Neoplasm of the adrenal medulla,14465
HP:0100643,Abnormality of nail color,14466
HP:0100644,Melanonychia,14467
HP:0100645,Cystocele,14468
HP:0100646,Thyroiditis,14469
HP:0100647,Graves disease,14470
HP:0100648,Neoplasm of the tongue,14471
HP:0100649,Neoplasm of the oral cavity,14472
HP:0100650,Vaginal neoplasm,14473
HP:0100651,Type I diabetes mellitus,14474
HP:0100653,Optic neuritis,14475
HP:0100654,Retrobulbar optic neuritis,14476
HP:0100656,Thoracoabdominal wall defect,14477
HP:0100657,Thoracoabdominal eventration,14478
HP:0100658,Cellulitis,14479
HP:0100659,Abnormality of the cerebral vasculature,14480
HP:0100660,Dyskinesia,14481
HP:0100661,Trigeminal neuralgia,14482
HP:0100662,Chondritis,14483
HP:0100663,Synotia,14484
HP:0100665,Angioedema,14485
HP:0100668,Intestinal duplication,14486
HP:0100669,Abnormal pigmentation of the oral mucosa,14487
HP:0100670,Rough bone trabeculation,14488
HP:0100671,Abnormal trabecular bone morphology,14489
HP:0100672,Vaginal hernia,14490
HP:0100673,Vaginal hydrocele,14491
HP:0100674,Vaginal hematocele,14492
HP:0100675,Vaginal pyocele,14493
HP:0100676,Vaginal lymphocele,14494
HP:0100677,Vulval varicose vein,14495
HP:0100678,Premature skin wrinkling,14496
HP:0100679,Lack of skin elasticity,14497
HP:0100681,Esophageal duplication,14498
HP:0100682,Tracheal atresia,14499
HP:0100684,Salivary gland neoplasm,14500
HP:0100685,Abnormal Sharpey fiber morphology,14501
HP:0100686,Enthesitis,14502
HP:0100687,Polyotia,14503
HP:0100689,Decreased corneal thickness,14504
HP:0100690,Mosaic central corneal dystrophy,14505
HP:0100691,Abnormality of the curvature of the cornea,14506
HP:0100692,Increased corneal curvature,14507
HP:0100693,Iridodonesis,14508
HP:0100694,Tibial torsion,14509
HP:0100695,Lipedema,14510
HP:0100697,Neurofibrosarcoma,14511
HP:0100698,Subcutaneous neurofibromas,14512
HP:0100699,Scarring,14513
HP:0100700,Abnormal arachnoid mater morphology,14514
HP:0100701,Abnormal pia mater,14515
HP:0100702,Arachnoid cyst,14516
HP:0100703,Tongue thrusting,14517
HP:0100704,Cerebral visual impairment,14518
HP:0100705,Abnormal glial cell morphology,14519
HP:0100706,Abnormal oligodendroglia morphology,14520
HP:0100707,Abnormal astrocyte morphology,14521
HP:0100708,Abnormal microglia morphology,14522
HP:0100709,Reduction of oligodendroglia,14523
HP:0100710,Impulsivity,14524
HP:0100711,Abnormality of the thoracic spine,14525
HP:0100712,Abnormality of the lumbar spine,14526
HP:0100716,Self-injurious behavior,14527
HP:0100717,Abnormality of the cementum,14528
HP:0100718,Uterine rupture,14529
HP:0100719,Lens coloboma,14530
HP:0100720,Hypoplasia of the ear cartilage,14531
HP:0100721,Mediastinal lymphadenopathy,14532
HP:0100723,Gastrointestinal stroma tumor,14533
HP:0100724,Hypercoagulability,14534
HP:0100725,Lichenification,14535
HP:0100726,Kaposi's sarcoma,14536
HP:0100727,Histiocytosis,14537
HP:0100728,Germ cell neoplasia,14538
HP:0100729,Large face,14539
HP:0100730,Bronchogenic cyst,14540
HP:0100731,Transverse facial cleft,14541
HP:0100732,Pancreatic fibrosis,14542
HP:0100733,Neoplasm of the parathyroid gland,14543
HP:0100734,Abnormality of vertebral epiphysis morphology,14544
HP:0100735,Hypertensive crisis,14545
HP:0100736,Abnormal soft palate morphology,14546
HP:0100737,Abnormal hard palate morphology,14547
HP:0100738,Abnormal eating behavior,14548
HP:0100739,Bulimia,14549
HP:0100742,Vascular neoplasm,14550
HP:0100743,Neoplasm of the rectum,14551
HP:0100744,Abnormality of the humeroradial joint,14552
HP:0100745,Abnormality of the humeroulnar joint,14553
HP:0100746,Macrodactyly of finger,14554
HP:0100747,Macrodactyly of toe,14555
HP:0100748,Muscular edema,14556
HP:0100749,Chest pain,14557
HP:0100750,Atelectasis,14558
HP:0100751,Esophageal neoplasm,14559
HP:0100752,Abnormal liver lobulation,14560
HP:0100753,Schizophrenia,14561
HP:0100754,Mania,14562
HP:0100755,Abnormality of salivation,14563
HP:0100757,Pancreatoblastoma,14564
HP:0100758,Gangrene,14565
HP:0100759,Clubbing of fingers,14566
HP:0100760,Clubbing of toes,14567
HP:0100761,Visceral angiomatosis,14568
HP:0100762,Hemobilia,14569
HP:0100763,Abnormality of the lymphatic system,14570
HP:0100764,Lymphangioma,14571
HP:0100765,Abnormality of the tonsils,14572
HP:0100766,Abnormal lymphatic vessel morphology,14573
HP:0100767,Abnormal placenta morphology,14574
HP:0100768,Choriocarcinoma,14575
HP:0100769,Synovitis,14576
HP:0100770,Hyperperistalsis,14577
HP:0100771,Hypoperistalsis,14578
HP:0100773,Cartilage destruction,14579
HP:0100774,Hyperostosis,14580
HP:0100775,Dural ectasia,14581
HP:0100776,Recurrent pharyngitis,14582
HP:0100777,Exostoses,14583
HP:0100778,Cryoglobulinemia,14584
HP:0100779,Urogenital sinus anomaly,14585
HP:0100780,Conjunctival hamartoma,14586
HP:0100781,Abnormality of the sacroiliac joint,14587
HP:0100783,Breast aplasia,14588
HP:0100784,Peripheral arteriovenous fistula,14589
HP:0100785,Insomnia,14590
HP:0100786,Hypersomnia,14591
HP:0100787,Prostate neoplasm,14592
HP:0100788,Fused lips,14593
HP:0100789,Torus palatinus,14594
HP:0100790,Hernia,14595
HP:0100792,Acantholysis,14596
HP:0100795,Abnormally straight spine,14597
HP:0100796,Orchitis,14598
HP:0100797,Toenail dysplasia,14599
HP:0100798,Fingernail dysplasia,14600
HP:0100799,Neoplasm of the middle ear,14601
HP:0100800,Aplasia/Hypoplasia of the pancreas,14602
HP:0100801,Pancreatic aplasia,14603
HP:0100802,Malposition of the stomach,14604
HP:0100803,Abnormality of the periungual region,14605
HP:0100804,Ungual fibroma,14606
HP:0100805,obsolete Precocious menopause,14607
HP:0100806,Sepsis,14608
HP:0100807,Long fingers,14609
HP:0100808,Gastric diverticulum,14610
HP:0100809,Scalp tenderness,14611
HP:0100810,Pointed helix,14612
HP:0100811,Aplasia/Hypoplasia of the colon,14613
HP:0100812,Halitosis,14614
HP:0100813,Testicular torsion,14615
HP:0100814,Blue nevus,14616
HP:0100816,Lip hyperpigmentation,14617
HP:0100817,Renovascular hypertension,14618
HP:0100818,Long thorax,14619
HP:0100819,Intestinal fistula,14620
HP:0100820,Glomerulopathy,14621
HP:0100821,Urethrocele,14622
HP:0100822,Rectocele,14623
HP:0100823,Genital hernia,14624
HP:0100825,Cheilitis,14625
HP:0100826,Neoplasm of the nail,14626
HP:0100827,Lymphocytosis,14627
HP:0100828,Increased T cell count,14628
HP:0100829,Galactorrhea,14629
HP:0100830,Round ear,14630
HP:0100831,Abnormality of vitamin K metabolism,14631
HP:0100832,Vitreous floaters,14632
HP:0100833,Neoplasm of the small intestine,14633
HP:0100834,Neoplasm of the large intestine,14634
HP:0100835,Benign neoplasm of the central nervous system,14635
HP:0100836,Malignant neoplasm of the central nervous system,14636
HP:0100837,Atrophodermia vermiculata,14637
HP:0100838,Recurrent cutaneous abscess formation,14638
HP:0100839,Hepatic agenesis,14639
HP:0100840,Aplasia/Hypoplasia of the eyebrow,14640
HP:0100841,Microgastria,14641
HP:0100842,Septo-optic dysplasia,14642
HP:0100843,obsolete Glioblastoma,14643
HP:0100844,Pancreatic fistula,14644
HP:0100845,Anaphylactic shock,14645
HP:0100847,Palmoplantar pustulosis,14646
HP:0100848,Neoplasm of the male external genitalia,14647
HP:0100849,Neoplasm of the scrotum,14648
HP:0100850,Neoplasm of the penis,14649
HP:0100851,Abnormal emotion/affect behavior,14650
HP:0100852,Abnormal fear/anxiety-related behavior,14651
HP:0100853,Hypoplastic areola,14652
HP:0100854,Aplasia of the musculature,14653
HP:0100855,Triceps hypoplasia,14654
HP:0100856,Poorly ossified vertebrae,14655
HP:0100857,Flat sella turcica,14656
HP:0100858,Dilatation of celiac artery,14657
HP:0100859,Dilatation of superior mesenteric artery,14658
HP:0100860,Dilatation of Inferior mesenteric artery,14659
HP:0100861,Sclerotic vertebral body,14660
HP:0100862,Aplasia of the femoral head,14661
HP:0100863,Aplasia of the femoral neck,14662
HP:0100864,Short femoral neck,14663
HP:0100865,Broad ischia,14664
HP:0100866,Short iliac bones,14665
HP:0100867,Duodenal stenosis,14666
HP:0100869,Palmar telangiectasia,14667
HP:0100870,Plantar telangiectasia,14668
HP:0100871,Abnormality of the palm,14669
HP:0100872,Abnormality of the plantar skin of foot,14670
HP:0100874,Thick hair,14671
HP:0100875,Hemimacroglossia,14672
HP:0100876,Infra-orbital crease,14673
HP:0100877,Renal diverticulum,14674
HP:0100878,Enlarged uterus,14675
HP:0100879,Enlarged ovaries,14676
HP:0100880,Nephrogenic rest,14677
HP:0100881,Congenital mesoblastic nephroma,14678
HP:0100882,Fibrous hamartoma,14679
HP:0100883,Chorangioma,14680
HP:0100884,Compensatory scoliosis,14681
HP:0100885,Lateral venous anomaly,14682
HP:0100886,Abnormality of globe location,14683
HP:0100887,Abnormality of globe size,14684
HP:0100888,Interdigital loops,14685
HP:0100889,Abnormality of the ductus choledochus,14686
HP:0100890,Cyst of the ductus choledochus,14687
HP:0100891,Bifid xiphoid process,14688
HP:0100892,Abnormality of the xiphoid process,14689
HP:0100893,Prominent xiphoid process,14690
HP:0100894,Broad xiphoid process,14691
HP:0100896,Rectal polyposis,14692
HP:0100898,Connective tissue nevi,14693
HP:0100899,Sclerosis of finger phalanx,14694
HP:0100900,Sclerosis of the distal phalanx of the 2nd finger,14695
HP:0100901,Sclerosis of the distal phalanx of the 3rd finger,14696
HP:0100902,Sclerosis of the distal phalanx of the 4th finger,14697
HP:0100903,Sclerosis of the distal phalanx of the 5th finger,14698
HP:0100904,Sclerosis of the middle phalanx of the 2nd finger,14699
HP:0100905,Sclerosis of the middle phalanx of the 3rd finger,14700
HP:0100906,Sclerosis of the middle phalanx of the 4th finger,14701
HP:0100907,Sclerosis of the middle phalanx of the 5th finger,14702
HP:0100908,Sclerosis of the proximal phalanx of the 2nd finger,14703
HP:0100909,Sclerosis of the proximal phalanx of the 3rd finger,14704
HP:0100910,Sclerosis of the proximal phalanx of the 4th finger,14705
HP:0100911,Sclerosis of the proximal phalanx of the 5th finger,14706
HP:0100912,Sclerosis of the distal phalanx of the thumb,14707
HP:0100913,Sclerosis of the proximal phalanx of the thumb,14708
HP:0100914,Sclerosis of the 1st metacarpal,14709
HP:0100915,Sclerosis of distal finger phalanx,14710
HP:0100916,Sclerosis of middle finger phalanx,14711
HP:0100917,Sclerosis of proximal finger phalanx,14712
HP:0100918,Sclerosis of 2nd finger phalanx,14713
HP:0100919,Sclerosis of 3rd finger phalanx,14714
HP:0100920,Sclerosis of 4th finger phalanx,14715
HP:0100921,Sclerosis of 5th finger phalanx,14716
HP:0100922,Sclerosis of thumb phalanx,14717
HP:0100923,Clavicular sclerosis,14718
HP:0100924,Sclerosis of toe phalanx,14719
HP:0100925,Sclerosis of foot bone,14720
HP:0100926,Sclerosis of 2nd toe phalanx,14721
HP:0100927,Sclerosis of 3rd toe phalanx,14722
HP:0100928,Sclerosis of 4th toe phalanx,14723
HP:0100929,Sclerosis of 5th toe phalanx,14724
HP:0100930,Sclerosis of hallux phalanx,14725
HP:0100931,Sclerosis of the proximal phalanx of the 2nd toe,14726
HP:0100932,Sclerosis of the proximal phalanx of the 3rd toe,14727
HP:0100933,Sclerosis of the proximal phalanx of the 4th toe,14728
HP:0100934,Sclerosis of the proximal phalanx of the 5th toe,14729
HP:0100935,Sclerosis of the middle phalanx of the 2nd toe,14730
HP:0100936,Sclerosis of the middle phalanx of the 3rd toe,14731
HP:0100937,Sclerosis of the middle phalanx of the 4th toe,14732
HP:0100938,Sclerosis of the middle phalanx of the 5th toe,14733
HP:0100939,Sclerosis of the distal phalanx of the 2nd toe,14734
HP:0100940,Sclerosis of the distal phalanx of the 3rd toe,14735
HP:0100941,Sclerosis of the distal phalanx of the 4th toe,14736
HP:0100942,Sclerosis of the distal phalanx of the 5th toe,14737
HP:0100943,Sclerosis of the proximal phalanx of the hallux,14738
HP:0100944,Sclerosis of the distal phalanx of the hallux,14739
HP:0100945,Sclerosis of the 1st metatarsal,14740
HP:0100946,Sclerosis of proximal toe phalanx,14741
HP:0100947,Sclerosis of middle toe phalanx,14742
HP:0100948,Sclerosis of distal toe phalanx,14743
HP:0100950,Decreased 3-hydroxyacyl-CoA dehydrogenase level,14744
HP:0100951,Enlarged fossa interpeduncularis,14745
HP:0100952,Enlarged sylvian cistern,14746
HP:0100953,Enlarged interhemispheric fissure,14747
HP:0100954,Open operculum,14748
HP:0100955,Giant cell granuloma of mandible,14749
HP:0100957,Abnormal renal medulla morphology,14750
HP:0100958,Narrow foramen obturatorium,14751
HP:0100959,Dense metaphyseal bands,14752
HP:0100960,Asymmetric ventricles,14753
HP:0100961,Enlarged hippocampus,14754
HP:0100962,Shyness,14755
HP:0100963,Hyperesthesia,14756
HP:0200000,Dysharmonic bone age,14757
HP:0200001,Dysharmonic accelerated bone age,14758
HP:0200003,Splayed epiphyses,14759
HP:0200005,Abnormal shape of the palpebral fissure,14760
HP:0200006,Slanting of the palpebral fissure,14761
HP:0200007,Abnormal size of the palpebral fissures,14762
HP:0200008,Intestinal polyposis,14763
HP:0200011,Abnormal length of corpus callosum,14764
HP:0200012,Short corpus callosum,14765
HP:0200013,Neoplasm of fatty tissue,14766
HP:0200015,Symmetric great toe depigmentation,14767
HP:0200016,Acrokeratosis,14768
HP:0200017,Cerebral white matter agenesis,14769
HP:0200018,Protanomaly,14770
HP:0200020,Corneal erosion,14771
HP:0200021,Down-sloping shoulders,14772
HP:0200022,Choroid plexus papilloma,14773
HP:0200023,Priapism,14774
HP:0200024,Premature chromatid separation,14775
HP:0200025,Mandibular pain,14776
HP:0200026,Ocular pain,14777
HP:0200028,Pretibial myxedema,14778
HP:0200029,Vasculitis in the skin,14779
HP:0200030,Punctate vasculitis skin lesions,14780
HP:0200032,Kayser-Fleischer ring,14781
HP:0200034,Papule,14782
HP:0200035,Skin plaque,14783
HP:0200036,Skin nodule,14784
HP:0200037,Skin vesicle,14785
HP:0200039,Pustule,14786
HP:0200040,Epidermoid cyst,14787
HP:0200041,Skin erosion,14788
HP:0200042,Skin ulcer,14789
HP:0200043,Verrucae,14790
HP:0200044,Porokeratosis,14791
HP:0200046,Cat cry,14792
HP:0200047,Chondritis of pinna,14793
HP:0200048,Cyanotic episode,14794
HP:0200049,Upper limb hypertonia,14795
HP:0200050,Bracket metacarpal epiphyses,14796
HP:0200053,Hemihypotrophy of lower limb,14797
HP:0200054,Foot monodactyly,14798
HP:0200055,Small hand,14799
HP:0200056,Macular scar,14800
HP:0200057,Marcus Gunn pupil,14801
HP:0200058,Angiosarcoma,14802
HP:0200059,Metastatic angiosarcoma,14803
HP:0200063,Colorectal polyposis,14804
HP:0200064,Asymmetry of iris pigmentation,14805
HP:0200065,Chorioretinal degeneration,14806
HP:0200066,Ribbonlike corneal degeneration,14807
HP:0200067,Recurrent spontaneous abortion,14808
HP:0200068,Nonprogressive visual loss,14809
HP:0200070,Peripheral retinal atrophy,14810
HP:0200071,Peripheral vitreoretinal degeneration,14811
HP:0200072,Episodic quadriplegia,14812
HP:0200073,Respiratory insufficiency due to defective ciliary clearance,14813
HP:0200083,Severe limb shortening,14814
HP:0200084,Giant cell hepatitis,14815
HP:0200085,Limb tremor,14816
HP:0200094,Frontal open bite,14817
HP:0200095,Anterior open bite,14818
HP:0200096,Triangular-shaped open mouth,14819
HP:0200097,Oral mucosal blisters,14820
HP:0200098,Absent skin pigmentation,14821
HP:0200099,obsolete Peripheral retinal pigmentation abnormalities,14822
HP:0200101,Decreased/absent ankle reflexes,14823
HP:0200102,Sparse or absent eyelashes,14824
HP:0200104,Absent fifth fingernail,14825
HP:0200105,Absent fifth toenail,14826
HP:0200106,Absent/shortened dynein arms,14827
HP:0200107,Shortened inner dynein arms,14828
HP:0200108,Shortened outer dynein arms,14829
HP:0200109,Absent/shortened outer dynein arms,14830
HP:0200111,Absent stapes head,14831
HP:0200113,Aphalangy of hands and feet,14832
HP:0200114,Metabolic alkalosis,14833
HP:0200116,Distal ileal atresia,14834
HP:0200117,Recurrent upper and lower respiratory tract infections,14835
HP:0200118,Malabsorption of Vitamin B12,14836
HP:0200119,Acute hepatitis,14837
HP:0200120,Chronic active hepatitis,14838
HP:0200122,Atypical or prolonged hepatitis,14839
HP:0200123,Chronic hepatitis,14840
HP:0200124,Chronic hepatitis due to cryptosporidium infection,14841
HP:0200125,Mitochondrial respiratory chain defects,14842
HP:0200126,obsolete Amyloid cardiomyopathy,14843
HP:0200127,Atrial cardiomyopathy,14844
HP:0200128,Biventricular hypertrophy,14845
HP:0200129,obsolete Calcific mitral stenosis,14846
HP:0200133,Lumbosacral meningocele,14847
HP:0200134,Epileptic encephalopathy,14848
HP:0200135,obsolete Macrocephaly due to hydrocephalus,14849
HP:0200136,Oral-pharyngeal dysphagia,14850
HP:0200138,Bilateral choanal atresia/stenosis,14851
HP:0200141,"Small, conical teeth",14852
HP:0200143,Megaloblastic erythroid hyperplasia,14853
HP:0200144,obsolete Anaphylactoid purpura,14854
HP:0200146,Mucoid extracellular matrix accumulation,14855
HP:0200147,Neuronal loss in basal ganglia,14856
HP:0200148,Abnormal liver function tests during pregnancy,14857
HP:0200149,CSF lymphocytic pleiocytosis,14858
HP:0200150,Increased serum bile acid concentration during pregnancy,14859
HP:0200151,Cutaneous mastocytosis,14860
HP:0200153,Agenesis of lateral incisor,14861
HP:0200154,Agenesis of mandibular lateral incisor,14862
HP:0200158,Agenesis of permanent mandibular lateral incisor,14863
HP:0200159,Agenesis of primary mandibular lateral incisor,14864
HP:0200160,Agenesis of maxillary incisor,14865
HP:0200161,Agenesis of mandibular incisor,14866
HP:0400000,Tall chin,14867
HP:0400001,Chin with vertical crease,14868
HP:0400002,Extra concha fold,14869
HP:0400003,Focal absence of the external ear,14870
HP:0400004,Long ear,14871
HP:0400005,Short ear,14872
HP:0400007,Polymenorrhea,14873
HP:0400008,Menometrorrhagia,14874
HP:0410000,Abnormality of vomer,14875
HP:0410003,Cleft maxillary alveolus,14876
HP:0410004,obsolete Cleft secondary palate,14877
HP:0410005,Cleft hard palate,14878
HP:0410006,Abnormality of ophthalmic artery,14879
HP:0410007,obsolete Abnormality of cartilage morphology,14880
HP:0410008,Abnormality of the peripheral nervous system,14881
HP:0410009,Abnormality of the somatic nervous system,14882
HP:0410010,Abnormality of somatic nerve plexus,14883
HP:0410011,Abnormality of masticatory muscle,14884
HP:0410012,Abnormal mouth floor morphology,14885
HP:0410013,Abnormality of the submandibular region,14886
HP:0410014,Abnormality of ganglion,14887
HP:0410015,Abnormality of ganglion of peripheral nervous system,14888
HP:0410016,Abnormality of cranial ganglion,14889
HP:0410017,Otitis externa,14890
HP:0410018,Recurrent ear infections,14891
HP:0410019,Epigastric pain,14892
HP:0410020,Fish odor,14893
HP:0410021,Musty odor,14894
HP:0410022,Vaginal fish odor,14895
HP:0410023,Abnormal distribution of cell junction proteins in buccal mucosal cells,14896
HP:0410026,Abnormality of the periodontium,14897
HP:0410027,Alveolar bone loss around teeth,14898
HP:0410028,Recurrent oral herpes,14899
HP:0410030,Cleft lip,14900
HP:0410031,Submucous cleft of soft and hard palate,14901
HP:0410032,obsolete Cleft of uvula,14902
HP:0410033,Unilateral alveolar cleft of maxilla,14903
HP:0410034,Bilateral alveolar cleft of maxilla,14904
HP:0410035,Abnormal T cell activation,14905
HP:0410042,Abnormal liver morphology,14906
HP:0410043,Abnormal neural tube morphology,14907
HP:0410049,Abnormality of radial ray,14908
HP:0410050,"Decreased level of 1,5 anhydroglucitol in serum",14909
HP:0410051,Increased level of 3-hydroxy-3-methylglutaric acid in urine,14910
HP:0410052,Increased level of allantoin in serum,14911
HP:0410053,Increased level of GABA in serum,14912
HP:0410054,Decreased level of GABA in serum,14913
HP:0410055,Decreased level of erythritol in urine,14914
HP:0410056,Decreased level of erythritol in CSF,14915
HP:0410057,Increased level of D-threitol in plasma,14916
HP:0410058,Increased level of D-threitol in CSF,14917
HP:0410059,Increased level of D-threitol in urine,14918
HP:0410060,Decreased level of D-mannose in urine,14919
HP:0410061,Increased level of galactitol in plasma,14920
HP:0410062,Increased level of galactitol in urine,14921
HP:0410063,Increased level of galactonate in red blood cells,14922
HP:0410064,Increased level of galactitol in red blood cells,14923
HP:0410065,Increased level of hippuric acid in blood,14924
HP:0410066,Increased level of hippuric acid in urine,14925
HP:0410067,Increased level of L-fucose in urine,14926
HP:0410068,Increased level of L-glutamic acid in blood,14927
HP:0410069,Increased level of propylene glycol in blood,14928
HP:0410070,Increased level of ribitol in urine,14929
HP:0410071,Increased level of ribitol in CSF,14930
HP:0410072,Increased level of ribose in urine,14931
HP:0410073,Increased level of ribose in CSF,14932
HP:0410074,Increased level of xylitol in urine,14933
HP:0410075,Increased level of xylitol in CSF,14934
HP:0410132,Increased level of L-pyroglutamic acid in urine,14935
HP:0410133,Chronic idiopathic urticaria,14936
HP:0410134,Physical urticaria,14937
HP:0410135,Cold urticaria,14938
HP:0410136,Aquagenic urticaria,14939
HP:0410137,Solar urticaria,14940
HP:0410138,Vibratory urticaria,14941
HP:0410139,Exercise induced anaphylaxis,14942
HP:0410144,Abnormal biotinidase level,14943
HP:0410145,Decreased biotinidase level,14944
HP:0410146,Increased biotinidase level,14945
HP:0410147,Eosinophilic infiltration in the stomach mucosa,14946
HP:0410148,Idiopathic anaphylaxis,14947
HP:0410149,Drug-induced anaphylaxis,14948
HP:0410151,Eosinophilic infiltration of the esophagus,14949
HP:0410152,Eosinophilic microabscess formation in the esophagus,14950
HP:0410153,Increased level of methylsuccinic acid in urine,14951
HP:0410154,Increased level of myristic acid in serum,14952
HP:0410156,Increased level of N-acetylneuraminic acid in urine,14953
HP:0410157,Increased level of N-acetylneuraminic acid in fibroblasts,14954
HP:0410158,Increased level of O-phosphoethanolamine in urine,14955
HP:0410166,Defective interstrand cross-link repair,14956
HP:0410167,Abnormal morphology of the chest musculature,14957
HP:0410168,Abnormality of the back musculature,14958
HP:0410169,Abnormal morphology of the shoulder musculature,14959
HP:0410170,Hippocampal atrophy,14960
HP:0410171,Increased cotinine level,14961
HP:0410172,Blood xenobiotic,14962
HP:0410173,Increased troponin I level in blood,14963
HP:0410174,Increased troponin T level in blood,14964
HP:0410175,Hyperketonemia,14965
HP:0410176,Abnormal glucose-6-phosphate dehydrogenase level,14966
HP:0410177,Abnormal glucose-6-phosphate dehydrogenase level in blood,14967
HP:0410178,Increased glucose-6-phosphate dehydrogenase level in blood,14968
HP:0410179,Decreased glucose-6-phosphate dehydrogenase level in blood,14969
HP:0410180,Abnormal glucose-6-phosphate dehydrogenase level in dried blood spot,14970
HP:0410181,Increased glucose-6-phosphate dehydrogenase level in dried blood spot,14971
HP:0410182,Decreased glucose-6-phosphate dehydrogenase level in dried blood spot,14972
HP:0410183,Abnormal glucose-6-phosphate dehydrogenase level in leukocytes,14973
HP:0410184,Abnormal glucose-6-phosphate dehydrogenase level in red blood cells,14974
HP:0410185,Abnormal glucose-6-phosphate dehydrogenase level in tissue,14975
HP:0410186,Increased glucose-6-phosphate dehydrogenase level in tissue,14976
HP:0410187,Decreased glucose-6-phosphate dehydrogenase level in tissue,14977
HP:0410188,Decreased glucose-6-phosphate dehydrogenase level in red blood cells,14978
HP:0410189,Increased glucose-6-phosphate dehydrogenase level in red blood cells,14979
HP:0410190,Decreased glucose-6-phosphate dehydrogenase level in leukocytes,14980
HP:0410191,Increased glucose-6-phosphate dehydrogenase level in leukocytes,14981
HP:0410192,Abnormal uridine diphosphate glucose-4-epimerase level,14982
HP:0410193,Abnormal uridine diphosphate glucose-4-epimerase level in plasma,14983
HP:0410194,Increased uridine diphosphate glucose-4-epimerase level in plasma,14984
HP:0410195,Decreased uridine diphosphate glucose-4-epimerase level in plasma,14985
HP:0410196,Abnormal uridine diphosphate glucose-4-epimerase level in red blood cells,14986
HP:0410197,Increased uridine diphosphate glucose-4-epimerase level in red blood cells,14987
HP:0410198,Decreased uridine diphosphate glucose-4-epimerase level in red blood cells,14988
HP:0410199,Increased CSF urate concentration,14989
HP:0410200,Positive meconium barbiturate test,14990
HP:0410201,Positive hair barbiturate test,14991
HP:0410202,Positive stool barbiturate test,14992
HP:0410203,Positive gastric fluid barbiturate test,14993
HP:0410204,Increased intestinal transit time,14994
HP:0410205,Abnormal circulating nicotinurate level,14995
HP:0410206,Increased circulating nicotinurate level,14996
HP:0410207,Positive methadone plasma/serum test,14997
HP:0410208,Positive plasma/serum cotinine test,14998
HP:0410209,Folate deficiency in CSF,14999
HP:0410210,Abnormal cord blood measurement,15000
HP:0410211,Abnormal blood gas level in cord blood,15001
HP:0410212,Hyperoxemia in cord blood,15002
HP:0410213,Hypoxemia in cord blood,15003
HP:0410214,Hypercapnia in cord blood,15004
HP:0410215,Hypocapnia in cord blood,15005
HP:0410216,Abnormal blood 5-methyltetrahydrofolate level,15006
HP:0410217,Reduced blood 5-methyltetrahydrofolate level,15007
HP:0410218,Hypoplasia of maxilla relative to mandible,15008
HP:0410219,Hypoplasia of mandible relative to maxilla,15009
HP:0410220,Increased anti-dairy protein IgE antibody level,15010
HP:0410221,Increased anti-animal protein IgE antibody level,15011
HP:0410222,Increased anti-seafood IgE antibody level,15012
